area,rating,price,pool,garden,outdoor,play_area,family,single,property_type_apartment,property_type_camp,property_type_chalet,property_type_farm,property_type_resort
70,6.0,300,0,0,0,0,0,0,1,0,0,0,0
1000,0.0,700,1,0,1,0,0,0,0,0,1,0,0
150,0.0,500,0,0,0,0,0,0,1,0,0,0,0
100,0.0,600,0,0,0,0,0,0,1,0,0,0,0
30,0.0,400,0,0,0,0,0,0,1,0,0,0,0
20000,0.0,2300,0,0,1,0,0,0,0,1,0,0,0
300,6.9,600,0,0,0,1,1,0,0,0,1,0,0
500,6.6,599,1,0,0,1,0,0,0,0,1,0,0
200,6.6,1323,0,0,0,0,0,0,0,0,1,0,0
400,6.9,550,0,0,1,0,0,0,0,0,1,0,0
50,1.8,200,0,0,0,0,0,0,1,0,0,0,0
8000,0.0,2500,0,0,1,0,0,0,0,1,0,0,0
350,0.0,1000,0,1,1,0,1,0,0,0,1,0,0
27000,0.0,3000,0,1,0,0,0,0,0,0,0,1,0
1000,5.0,1000,0,0,0,1,0,0,0,1,0,0,0
2000,0.0,500,0,0,1,0,0,0,0,1,0,0,0
1000,0.0,900,0,0,0,1,0,0,0,1,0,0,0
700,6.3,750,0,1,1,0,1,0,0,0,1,0,0
150,0.0,1000,0,0,0,0,0,0,1,0,0,0,0
100,0.0,575,0,0,0,0,1,0,1,0,0,0,0
1250,0.0,1500,1,0,1,0,0,0,0,0,1,0,0
250,0.0,880,0,0,1,0,0,0,0,0,1,0,0
250,0.0,880,1,0,1,0,0,0,0,0,1,0,0
205,0.0,1700,0,0,0,0,0,0,0,0,1,0,0
175,0.0,850,0,0,0,0,1,0,1,0,0,0,0
5000,0.0,800,0,0,0,0,0,0,0,1,0,0,0
2000,0.0,850,0,1,1,0,0,0,0,1,0,0,0
110,0.0,1180,0,0,0,0,0,0,1,0,0,0,0
155,0.0,1140,0,0,0,0,0,0,1,0,0,0,0
460,0.0,4000,0,0,1,0,0,0,0,0,1,0,0
350,0.0,1200,0,1,0,0,1,0,0,0,1,0,0
550,0.0,1000,1,1,0,0,0,0,0,0,1,0,0
450,0.0,1000,0,1,0,1,0,0,0,0,1,0,0
18000,0.0,3500,0,1,0,0,1,0,0,0,0,1,0
5000,0.0,1800,0,0,1,0,0,0,0,1,0,0,0
5000,0.0,1800,0,0,1,0,0,0,0,1,0,0,0
120,0.0,165,0,0,0,0,0,0,1,0,0,0,0
50,0.0,149,0,0,1,0,1,0,1,0,0,0,0
2000,0.0,1200,0,0,1,1,0,0,0,1,0,0,0
10000,0.0,800,0,0,0,1,0,0,0,1,0,0,0
1300,0.0,1600,1,0,1,1,0,0,0,0,1,0,0
460,0.0,800,1,0,1,0,0,0,0,0,1,0,0
460,0.0,800,1,0,1,0,0,0,0,0,1,0,0
460,0.0,800,1,0,1,0,0,0,0,0,1,0,0
225,0.0,600,1,1,1,0,0,0,0,0,1,0,0
300,0.0,600,1,0,1,0,0,0,0,0,1,0,0
800,0.0,950,0,1,1,0,1,0,0,0,0,1,0
800,0.0,950,0,0,1,0,0,0,0,0,0,1,0
3000,0.0,6500,0,0,0,0,0,0,0,0,0,1,0
350,0.0,850,0,1,0,0,0,0,0,0,1,0,0
100,0.0,700,0,0,0,0,0,0,1,0,0,0,0
600,0.0,1500,1,0,1,0,0,0,0,0,1,0,0
1100,0.0,3000,1,0,1,0,0,0,0,0,0,1,0
1500,0.0,1200,0,1,1,0,1,0,0,0,0,1,0
2500,0.0,3000,1,1,0,0,0,0,0,0,1,0,0
725,0.0,900,0,1,1,0,1,0,0,0,0,1,0
4000,0.0,1000,0,0,1,1,0,0,0,0,0,1,0
450,0.0,850,0,0,0,1,0,0,0,0,1,0,0
140,0.0,1250,0,0,0,0,0,0,1,0,0,0,0
145,0.0,1000,0,0,0,0,0,0,1,0,0,0,0
1200,0.0,1100,0,0,0,0,0,0,0,0,1,0,0
100,0.0,1100,0,0,0,0,0,0,1,0,0,0,0
750,0.0,5000,0,0,1,0,0,0,0,0,0,1,0
300,4.1,600,1,0,1,0,0,0,0,0,1,0,0
50000,0.0,2000,0,0,0,0,0,0,0,1,0,0,0
75,0.0,350,0,0,0,0,1,0,1,0,0,0,0
75,0.0,350,0,0,0,0,1,0,1,0,0,0,0
75,0.0,350,0,0,0,0,1,0,1,0,0,0,0
480,0.0,300,1,0,1,0,0,0,0,0,1,0,0
600,0.0,400,0,1,1,0,0,0,0,0,1,0,0
7400,0.0,2000,0,1,0,0,0,0,0,0,0,1,0
850,0.0,1955,0,0,0,0,0,0,0,0,1,0,0
70,0.0,400,0,0,0,0,0,0,1,0,0,0,0
600,0.0,680,0,1,0,0,0,0,0,0,0,1,0
90,0.0,1600,0,0,0,0,0,0,1,0,0,0,0
100,0.0,280,0,0,0,0,0,0,1,0,0,0,0
500,0.0,700,0,1,0,1,0,0,0,0,1,0,0
500,0.0,700,0,1,1,0,0,0,0,0,1,0,0
500,0.0,750,1,1,0,0,0,0,0,0,1,0,0
10000,0.0,1800,0,0,1,0,1,0,0,0,0,1,0
130,0.0,450,0,0,0,0,0,0,1,0,0,0,0
45,0.0,1000,0,0,0,0,0,0,1,0,0,0,0
300,0.0,550,0,0,1,0,0,0,0,0,1,0,0
300,0.0,550,1,0,1,0,0,0,0,0,1,0,0
300,0.0,550,1,0,1,0,0,0,0,0,1,0,0
4500,0.0,1600,0,0,1,0,0,0,0,1,0,0,0
42,0.0,900,0,0,0,0,0,0,1,0,0,0,0
1500,0.0,700,0,0,0,1,0,0,0,0,0,1,0
90,0.0,770,0,0,0,0,0,0,1,0,0,0,0
1500,0.0,908,0,0,1,1,0,0,0,1,0,0,0
155,0.0,1140,0,0,0,0,0,0,1,0,0,0,0
850,0.0,1955,1,0,1,0,0,0,0,0,1,0,0
850,0.0,1955,0,0,1,0,0,0,0,0,1,0,0
550,0.0,1380,1,0,0,0,0,0,1,0,0,0,0
550,0.0,1380,0,0,1,0,0,0,0,0,1,0,0
10000,0.0,1300,0,0,0,0,0,0,0,1,0,0,0
400,0.0,370,0,0,1,1,0,0,0,0,1,0,0
7000,0.0,2000,0,0,0,0,0,0,0,1,0,0,0
200,0.0,2000,0,0,1,0,0,0,1,0,0,0,0
15000,0.0,450,0,0,0,0,0,0,0,1,0,0,0
5000,0.0,900,0,0,0,0,0,0,0,1,0,0,0
300,0.0,650,0,1,0,1,1,0,0,0,1,0,0
600,0.0,700,1,0,1,0,0,0,0,0,1,0,0
130,0.0,1250,0,0,0,0,0,0,1,0,0,0,0
500,0.0,600,0,1,1,0,0,0,0,0,1,0,0
850,0.0,1000,0,0,1,1,0,0,0,0,1,0,0
600,0.0,700,0,0,1,0,0,0,0,0,1,0,0
500,0.0,600,1,0,1,0,0,0,0,0,1,0,0
3000,0.0,800,0,0,1,0,0,0,0,1,0,0,0
2000,0.0,599,0,0,1,0,0,0,0,1,0,0,0
200,0.0,500,0,0,1,0,0,0,1,0,0,0,0
80,0.0,600,0,0,0,0,0,0,1,0,0,0,0
2500,0.0,1352,0,0,0,0,0,0,0,0,0,1,0
2000,4.9,600,0,1,0,0,0,0,0,0,0,1,0
133,0.0,1200,0,0,0,0,0,0,1,0,0,0,0
30,0.0,350,0,0,0,0,0,0,1,0,0,0,0
120,0.0,260,0,0,0,0,0,0,1,0,0,0,0
6000,0.0,1300,0,0,0,1,0,0,0,1,0,0,0
30000,9.5,950,0,0,1,0,0,0,0,1,0,0,0
180,0.0,820,0,0,0,0,0,0,1,0,0,0,0
90,0.0,2000,0,0,0,0,0,0,1,0,0,0,0
175,0.0,850,0,0,0,0,1,0,1,0,0,0,0
175,0.0,850,0,0,0,0,1,0,1,0,0,0,0
200,0.0,700,0,0,0,0,0,1,1,0,0,0,0
100,0.0,550,0,0,0,0,0,0,1,0,0,0,0
100,0.0,250,0,0,0,0,0,0,1,0,0,0,0
200,0.0,249,0,0,0,0,0,0,1,0,0,0,0
175,0.0,400,0,0,0,0,1,0,1,0,0,0,0
1000,4.8,800,0,0,1,1,1,0,0,1,0,0,0
2000,0.0,1200,0,0,0,1,0,0,0,1,0,0,0
200,7.1,390,0,0,0,0,0,0,1,0,0,0,0
